unit,x_star,y_star,z_final,u_worst,u_L,u_T,mu_hat,p_i,g_idx
ESTUDILLO 0401,0,0,0,0.0,0.0,7.416016587937118,0.1219011598951814,2660.0,2
EUREKA E 1104,1,0,1,11.990054965855407,0.0,12.53835262848986,0.3408805633768933,9620.0,0
FAIRMOUNT 0401,0,0,0,0.0,0.0,6.642076079004238,0.0981168823486706,4294.0,2
FAIRVIEW 2207,0,0,0,0.0,0.0,7.147021234165921,0.1133513097014512,5047.0,2
FITCH MOUNTAIN 1111,1,0,0,0.0,0.0,9.107281247816504,0.1824979273594395,7526.0,0
FITCH MOUNTAIN 1113,1,0,0,0.0,0.0,10.211909261618253,0.2283662705590981,9141.5,0
FLINT 1101,1,0,0,7.563565514327781,0.0,10.786424341664652,0.2541593714054685,9404.0,1
FLORENCE 0401,0,0,0,0.0,0.0,6.668084347299223,0.0988755044620851,1213.6666666666667,2
FOOTHILL 1101,0,0,0,0.0,0.0,8.964299702193623,0.1769217345198943,528.8,3
FOOTHILL 1102,0,0,0,0.0,0.0,8.871551994538887,0.1733491195988913,7850.0,3
FORESTHILL 1101,0,0,0,0.0,0.0,10.796361100656885,0.2546170654232678,4028.5,1
FORESTHILL 1102,0,0,0,0.0,0.0,10.72064870945867,0.2511396080971583,3214.5,1
FORT BRAGG A 1101,0,0,0,0.0,0.0,11.151202920191787,0.2712183880775521,0.0,0
FORT BRAGG A 1102,0,0,0,0.0,0.0,11.602837197045467,0.2930690640255006,2984.0,0
FORT BRAGG A 1103,1,0,0,0.0,0.0,11.602837197045467,0.2930690640255006,7689.0,0
FORT BRAGG A 1104,0,0,0,0.0,0.0,11.151202920191787,0.2712183880775521,4233.0,0
FORT ORD 2106,0,0,0,0.0,0.0,8.441041730395037,0.1572256750385023,7186.0,3
FORT ORD 2107,0,0,0,0.0,0.0,7.39208390298856,0.121128283321514,9136.0,3
FORT ROSS 1121,0,0,0,0.0,0.0,9.346197582572,0.1920008103238434,1472.0,0
FORT SEWARD 1121,0,0,0,0.0,0.0,11.404656104973382,0.2833816295782116,637.0,0
FORT SEWARD 1122,0,0,0,0.0,0.0,11.404656104973382,0.2833816295782116,637.0,0
FRANKLIN 1101,1,0,0,0.0,0.0,7.108478608007744,0.1121509247253048,9979.0,2
FRANKLIN 1102,0,0,0,0.0,0.0,7.108478608007744,0.1121509247253048,6827.0,2
FRANKLIN 1104,1,0,0,7.108478608007744,0.0,7.108478608007744,0.1121509247253048,13661.5,2
FREMONT 1104,0,0,0,0.0,0.0,9.233615374381747,0.1874940088004142,8501.0,2
FRENCH GULCH 1101,1,0,0,0.8108817457542319,0.0,12.60686891215328,0.3445166012290019,7783.8,1
FRENCH GULCH 1102,0,0,0,0.0,0.0,12.60686891215328,0.3445166012290019,692.8,1
FROGTOWN 1701,0,0,0,0.0,0.0,10.902795300627831,0.2595441220182095,3839.0,4
FROGTOWN 1702,1,0,0,0.0,0.0,10.951235005346636,0.2618013989863613,6668.0,4
FRUITLAND 1141,0,0,0,0.0,0.0,13.984740970495528,0.4214926453652393,637.0,0
FRUITLAND 1142,0,0,0,0.0,0.0,12.753183165918491,0.3523423449475688,637.0,0
FULTON 1102,0,0,0,0.0,0.0,9.564276412344332,0.2008767603398407,1978.5,0
FULTON 1104,0,0,0,0.0,0.0,9.564276412344332,0.2008767603398407,6488.5,0
FULTON 1107,0,0,0,0.0,0.0,9.564276412344332,0.2008767603398407,5122.0,0
GABILAN 1101,0,0,0,0.0,0.0,8.926294268485846,0.1754535393970832,1321.3333333333333,3
GANSNER 1101,0,0,0,0.0,0.0,11.072387058446507,0.2674878233771895,3883.5,1
GARBERVILLE 1101,0,0,0,0.0,0.0,11.776055234604506,0.301662941861069,637.0,0
