scenario_slug,exp_id,method,method_slug,mht_method,alpha,B_budget_multiplier,C_budget_multiplier,W_cap_multiplier,effective_alpha,gamma_i_multiplier,delta,opt_cost,true_cost,x_size,y_size,z_star_size,z_size,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,K_groups,grouping_method,population_psps_actual,population_fast_trip,population_psps
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.7,0.9,0.8,4100039.034393105,1302635.273809524,240,0,98,0,8.32859866126265,146.2258781249679,4100039.034393105,2637011.220584576,4100039.034393105,0.3568326548932696,True,120.02565407752991,240,0,0,98,1302635.273809524,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.7,0.9,0.8,6317729.284437976,1404937.6119047622,240,0,97,0,15.283223930452401,233.17280126137774,6317729.284437976,4094167.329644978,6317729.284437976,0.3519558776078208,True,120.0090343952179,240,0,0,97,1404937.6119047622,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.7,0.9,0.8,8435076.62216681,1497131.3285714288,240,0,89,0,22.005821856836814,319.5617003681235,8435076.62216681,5280048.588635851,8435076.62216681,0.37403667741911906,True,120.01432204246521,240,0,0,89,1497131.3285714288,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.7,0.9,0.8,36518711.21089037,2802874.3404761907,210,0,28,210,18.72918733624749,,36518711.21089037,36518711.21089017,36518711.21089037,5.508564498764487e-15,False,0.32816100120544434,210,0,210,28,2802874.3404761907,0.0,840409.2980952382,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.7,0.9,0.8,21006001.734807696,2664035.7452380955,213,0,43,213,10.325398844225042,,21006001.734807696,21006001.734807655,21006001.734807696,1.9507850089900127e-15,False,0.311892032623291,213,0,213,43,2664035.7452380955,0.0,840409.2410389611,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.7,0.9,0.8,19277176.73506874,2742277.3404761907,220,0,35,220,8.507157914915426,,19277176.73506874,19277176.735068694,19277176.73506874,2.3189849943233174e-15,False,0.3120999336242676,220,0,220,35,2742277.3404761907,0.0,840429.6200865802,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.7,0.9,0.8,708339.1062144209,2133773.066666667,207,0,74,207,,,708339.1062144209,708339.1062144209,708339.1062144209,0.0,False,0.06929421424865723,207,0,207,74,2133773.066666667,0.0,840419.7791341993,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p8__expid0__60a9ea68c2,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.7,0.9,0.8,0.0,2442181.5921428576,240,160,4,0,,,0.0,0.0,0.0,0.0,False,0.03815102577209473,240,160,0,4,2442181.5921428576,825290.9979545453,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.7,0.9,0.9,3886346.2977337595,1388746.3904761907,239,0,98,69,8.32859866126265,146.2258781249679,3886346.2977337595,3946910.3201809847,3886346.2977337595,-0.015583794599709707,False,37.40634274482727,239,0,69,98,1388746.3904761907,0.0,840423.06,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.7,0.9,0.9,6481699.654272859,1577009.9500000002,240,0,92,0,15.283223930452401,233.17280126137774,6481699.654272859,4274677.519056323,6481699.654272859,0.34050052500683603,True,120.03622794151306,240,0,0,92,1577009.9500000002,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.7,0.9,0.9,7517963.669533599,1569155.0619047622,240,0,83,0,22.005821856836814,319.5617003681235,7517963.669533599,9855980.544450765,7517963.669533599,-0.3109907120716656,True,120.00720882415771,240,0,0,83,1569155.0619047622,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.7,0.9,0.9,39609030.7168788,2973779.007142857,216,0,29,216,18.72918733624749,,39609030.7168788,39609030.71687884,39609030.7168788,-9.405153903133602e-16,False,0.3181650638580322,216,0,216,29,2973779.007142857,0.0,840431.9903571429,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.7,0.9,0.9,22617837.87174034,2781476.411904762,182,0,31,182,10.325398844225042,,22617837.87174034,22617837.87174032,22617837.87174034,9.882351229822312e-16,False,0.8364617824554443,182,0,182,31,2781476.411904762,0.0,840427.3521428572,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.7,0.9,0.9,20614247.377965543,2789804.3404761907,190,0,30,190,8.507157914915426,,20614247.377965543,20614247.377965532,20614247.377965543,5.421430474988657e-16,False,0.307391881942749,190,0,190,30,2789804.3404761907,0.0,840431.0057142857,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.7,0.9,0.9,745843.6992295384,2222583.8285714285,165,0,58,165,,,745843.6992295384,745843.6992295384,745843.6992295384,0.0,False,0.07007288932800293,165,0,165,58,2222583.8285714285,0.0,840432.2229545454,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d0p9__expid0__b44f4abb81,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.7,0.9,0.9,0.0,2446543.5921428576,240,160,4,0,,,0.0,0.0,0.0,0.0,False,0.03869485855102539,240,160,0,4,2446543.5921428576,825290.9979545453,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.7,0.9,1.0,4659748.744697851,1514344.223809524,182,0,78,44,8.32859866126265,146.2258781249679,4659748.744697851,4753123.71023772,4659748.744697851,-0.02003862668477924,False,15.65516996383667,182,0,44,78,1514344.223809524,0.0,840336.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.7,0.9,1.0,6447809.775980229,1594804.4452380955,240,0,86,45,15.283223930452401,233.17280126137774,6447809.775980229,6500430.224163891,6447809.775980229,-0.008160980241645332,False,38.64794325828552,240,0,45,86,1594804.4452380955,0.0,840318.9333333333,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.7,0.9,1.0,7967979.821754422,1674783.3738095239,207,0,65,48,22.005821856836814,319.5617003681235,7967979.821754422,7974318.401087461,7967979.821754422,-0.0007955064489161001,False,49.57812190055847,207,0,48,65,1674783.3738095239,0.0,840043.8333333334,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.7,0.9,1.0,42289277.47410759,2994264.3404761907,199,0,27,199,18.72918733624749,,42289277.47410759,42289277.47410765,42289277.47410759,-1.409450535348699e-15,False,0.3198049068450928,199,0,199,27,2994264.3404761907,0.0,840377.4892857142,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.7,0.9,1.0,24069099.573465936,2797643.7452380955,158,0,28,158,10.325398844225042,,24069099.573465936,24069099.57346559,24069099.573465936,1.439405727245779e-14,False,0.3184537887573242,158,0,158,28,2797643.7452380955,0.0,840335.6595238096,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.7,0.9,1.0,21779210.49698395,2792259.3404761907,175,0,29,175,8.507157914915426,,21779210.49698395,21779210.496983938,21779210.49698395,5.13143986414632e-16,False,0.31922364234924316,175,0,175,29,2792259.3404761907,0.0,840360.2285714287,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.7,0.9,1.0,777525.2655883264,2364059.1500000004,146,0,49,146,,,777525.2655883264,777525.2655883264,777525.2655883264,0.0,False,0.08578705787658691,146,0,146,49,2364059.1500000004,0.0,840437.1120129871,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p7__g0p9__d1__expid0__bcdd3e072b,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.7,0.9,1.0,0.0,2450265.0921428576,240,160,2,0,,,0.0,0.0,0.0,0.0,False,0.03857588768005371,240,160,0,2,2450265.0921428576,825290.9979545453,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.7,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.8,0.8,0.8,4101830.315505133,1417717.2071428576,240,0,98,0,8.32859866126265,146.2258781249679,4101830.315505133,2637300.3412765176,4101830.315505133,0.3570430421494072,True,120.0371949672699,240,0,0,98,1417717.2071428576,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.8,0.8,0.8,6539314.467160006,1419223.4452380955,240,0,98,0,15.283223930452401,233.17280126137774,6539314.467160006,4094167.3296449776,6539314.467160006,0.3739149034343572,True,120.04395580291748,240,0,0,98,1419223.4452380955,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.8,0.8,0.8,8567208.671983974,1548274.2333333336,240,0,88,0,22.005821856836814,319.5617003681235,8567208.671983974,5280380.237277667,8567208.671983974,0.38365219764690883,True,120.036208152771,240,0,0,88,1548274.2333333336,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.8,0.8,0.8,36518711.21089037,2802874.3404761907,210,0,28,210,18.72918733624749,,36518711.21089037,36518711.21089017,36518711.21089037,5.508564498764487e-15,False,0.32517099380493164,210,0,210,28,2802874.3404761907,0.0,840409.2980952382,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.8,0.8,0.8,21006001.734807696,2664035.7452380955,213,0,43,213,10.325398844225042,,21006001.734807696,21006001.734807655,21006001.734807696,1.9507850089900127e-15,False,0.3129689693450928,213,0,213,43,2664035.7452380955,0.0,840409.2410389611,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.8,0.8,0.8,19277176.73506874,2742277.3404761907,220,0,35,220,8.507157914915426,,19277176.73506874,19277176.735068694,19277176.73506874,2.3189849943233174e-15,False,0.3151969909667969,220,0,220,35,2742277.3404761907,0.0,840429.6200865802,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.8,0.8,0.8,708339.1062144209,2133773.066666667,207,0,74,207,,,708339.1062144209,708339.1062144209,708339.1062144209,0.0,False,0.0683908462524414,207,0,207,74,2133773.066666667,0.0,840419.7791341993,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p8__expid0__f6fed9c962,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.8,0.8,0.8,0.0,2253432.0257142847,240,160,33,0,,,0.0,0.0,0.0,0.0,False,0.03870701789855957,240,160,0,33,2253432.0257142847,733435.1981818182,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.8,0.8,0.9,3990176.193131159,1396136.1952380957,234,0,94,55,8.32859866126265,146.2258781249679,3990176.193131159,3990176.1931311535,3990176.193131159,1.400423233769014e-15,False,42.20644497871399,234,0,55,94,1396136.1952380957,0.0,840406.77,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.8,0.8,0.9,6369708.982234055,1547161.616666667,240,0,89,0,15.283223930452401,233.17280126137774,6369708.982234055,4274894.30010823,6369708.982234055,0.3288713327356925,True,120.04004883766174,240,0,0,89,1547161.616666667,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.8,0.8,0.9,8089814.133119051,1548729.5619047622,236,0,83,0,22.005821856836814,319.5617003681235,8089814.133119051,5579149.982575263,8089814.133119051,0.3103488052049713,True,120.01660299301147,236,0,0,83,1548729.5619047622,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.8,0.8,0.9,39609030.7168788,2973779.007142857,216,0,29,216,18.72918733624749,,39609030.7168788,39609030.71687877,39609030.7168788,7.524123122506882e-16,False,0.3130168914794922,216,0,216,29,2973779.007142857,0.0,840431.9903571429,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.8,0.8,0.9,22617726.777040906,2779226.2452380955,187,1,32,186,10.325398844225042,,22617726.777040906,22617726.77704088,22617726.777040906,1.152946639876471e-15,False,0.34189891815185547,187,1,186,32,2779226.2452380955,214.8,840207.3878571428,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.8,0.8,0.9,20614247.377965543,2789804.3404761907,190,0,30,190,8.507157914915426,,20614247.377965543,20614247.377965532,20614247.377965543,5.421430474988657e-16,False,0.32463812828063965,190,0,190,30,2789804.3404761907,0.0,840431.0057142857,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.8,0.8,0.9,745827.3562563134,2230485.5785714285,163,0,56,163,,,745827.3562563134,745827.3562563134,745827.3562563134,0.0,False,0.0873560905456543,163,0,163,56,2230485.5785714285,0.0,840419.5479545454,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d0p9__expid0__1de1df5de4,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.8,0.8,0.9,0.0,2262492.4899999993,240,160,34,0,,,0.0,0.0,0.0,0.0,False,0.03891110420227051,240,160,0,34,2262492.4899999993,733435.1981818182,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.8,0.8,1.0,4733110.927339331,1517653.223809524,194,1,80,38,8.32859866126265,146.2258781249679,4733110.927339331,4747211.746723115,4733110.927339331,-0.0029791863322567056,False,30.64688777923584,194,1,38,80,1517653.223809524,7359.200000000001,832943.4333333333,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.8,0.8,1.0,6522636.797070323,1704623.9500000004,240,0,82,47,15.283223930452401,233.17280126137774,6522636.797070323,6527334.703222363,6522636.797070323,-0.0007202464736578292,False,51.22134208679199,240,0,47,82,1704623.9500000004,0.0,840246.6000000001,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.8,0.8,1.0,7975235.549742056,1615904.3333333337,240,1,77,41,22.005821856836814,319.5617003681235,7975235.549742056,8312202.2130548,7975235.549742056,-0.042251625197909405,False,47.053309202194214,240,1,41,77,1615904.3333333337,400.34285714285716,839003.5666666667,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.8,0.8,1.0,42287992.752559535,2994264.3404761907,199,2,27,197,18.72918733624749,,42287992.752559535,42287992.75255953,42287992.752559535,1.7618666935835757e-16,False,0.33278918266296387,199,2,197,27,2994264.3404761907,2745.7333333333336,837662.2749999999,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.8,0.8,1.0,24066984.703093484,2797643.7452380955,160,1,28,159,10.325398844225042,,24066984.703093484,24066984.703093484,24066984.703093484,0.0,False,0.3229093551635742,160,1,159,28,2797643.7452380955,131.81818181818184,840305.2595238095,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.8,0.8,1.0,21779726.395094544,2792259.3404761907,178,2,29,176,8.507157914915426,,21779726.395094544,21779726.395094525,21779726.395094544,8.552197192203853e-16,False,0.3316938877105713,178,2,176,29,2792259.3404761907,1252.5714285714287,839170.0012987014,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.8,0.8,1.0,777502.4678700049,2336566.5785714285,148,4,49,144,,,777502.4678700049,777502.4678700049,777502.4678700049,0.0,False,0.0838472843170166,148,4,144,49,2336566.5785714285,13220.171428571428,827202.9834415586,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p8__d1__expid0__b1ec25d766,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.8,0.8,1.0,0.0,2269658.3042857135,240,160,29,0,,,0.0,0.0,0.0,0.0,False,0.03965401649475098,240,160,0,29,2269658.3042857135,733435.1981818182,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p95__d0p8__expid0__9ad25454ce,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.8,0.95,0.8,4409800.766319614,1335631.2071428576,240,0,101,0,8.32859866126265,146.2258781249679,4409800.766319614,2637321.1593670426,4409800.766319614,0.4019409721387185,True,120.04291892051697,240,0,0,101,1335631.2071428576,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p95__d0p8__expid0__9ad25454ce,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.8,0.95,0.8,6533967.412676064,1441823.5404761906,240,0,98,0,15.283223930452401,233.17280126137774,6533967.412676064,4094265.316937352,6533967.412676064,0.3733875517967273,True,120.03582525253296,240,0,0,98,1441823.5404761906,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p8__g0p95__d0p8__expid0__9ad25454ce,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.8,0.95,0.8,7924299.261125801,1539642.8285714288,240,0,85,0,22.005821856836814,319.5617003681235,7924299.261125801,5279906.024730052,7924299.261125801,0.3337068867866131,True,120.01499319076538,240,0,0,85,1539642.8285714288,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.8,0.95,5,grid,,,
