exp_id,method,method_slug,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,delta
3,Co-Optimized,co_optimized,,,643775.4450600758,643775.4450600758,643775.4450600758,0.0,False,0.09205317497253418,163,161,2,4,1603747.3457142864,834663.6086688312,5766.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
3,Planning-only,planning_only,,,0.0,0.0,0.0,8.704350814810606e-05,False,0.06063485145568848,240,240,0,1,1416323.3946428574,837774.2315259739,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Group Conformal (random),group_conformal_random,7.961948922027589,142.85789367390868,5347276.377109382,4547286.188126175,5347276.377109382,0.14960703965252387,True,121.5473690032959,154,12,0,41,1866766.7417748922,367618.5,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Group Conformal (fixed),group_conformal_fixed,12.89008013757886,204.26471874511543,6697430.973396996,5536562.062465792,6697430.973396996,0.17333047784177483,True,123.62010288238525,177,9,0,49,1863272.4917748917,185364.0,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Group Conformal (oracle),group_conformal_oracle,21.170904081373127,308.5715384996016,8292747.388196161,7437681.883608904,8292747.388196161,0.10311003875559402,True,120.02291989326477,211,4,0,92,1768199.6535714287,218323.80000000002,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Bonferroni,bonferroni,17.26909811809999,,40383890.902045265,40383890.90204533,40383890.902045265,-1.6604448921220318e-15,False,0.34240293502807617,157,138,19,22,2263228.9242857145,574102.469025974,266261.79999999993,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,MaxRank,maxrank,8.171684522100731,,21820654.021052167,21820654.021051947,21820654.021052167,1.0072664522209165e-14,False,0.36567211151123047,154,140,14,16,2218728.394523809,601665.3333116884,238661.39523809523,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,CI,ci,7.426307676331397,,19477424.207515262,19477424.207515266,19477424.207515262,-1.9126195839717505e-16,False,0.3411130905151367,153,137,16,18,2219190.4828571426,590714.7878571429,249704.83463203462,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Co-Optimized,co_optimized,,,832513.0115959924,832513.0115959924,832513.0115959924,0.0,False,0.09758281707763672,154,149,5,5,2154752.6923809517,837700.8096428572,2729.587012987013,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
4,Planning-only,planning_only,,,0.0,0.0,0.0,6.210325998244209e-06,False,0.0708317756652832,240,240,0,0,2405976.6914935056,840423.3858116883,0.0,321.20000000000005,240.89999999999998,840437.3147835498,0.4,0.3,0.2,0.95,0.9,1.0
